SpeechID,Speech,Speaker,Location,Year
247,President Biden.,Moderator,Atlanta,2024
248,I've never heard so much malarkey in my whole life.,Biden,Atlanta,2024
249,"Look, the fact of the matter is that we're in a situation where – let's take the last point first, Iran attacked American troops, killed, caused brain damage for a",Biden,Atlanta,2024
250,"number of these troops, and he did nothing about it. Recently, when he was president, they attacked. He said, they're just having headaches. That's all it is.",Biden,Atlanta,2024
251,"We didn't do a thing when the attack took place. Number one. Number two, we got over 100,000 Americans and others out of Afghanistan during that airlift.",Biden,Atlanta,2024
252,"Number three, we found ourselves in a situation where, if you take a look at what Trump did in Ukraine, he's – this guy told Ukraine – told Trump, do",Biden,Atlanta,2024
253,"whatever you want and do whatever you want. And that's exactly what Trump did to Putin, encouraged him, do whatever you want. And he went in.",Biden,Atlanta,2024
254,"And listen to what he said when he went in, he was going to take Kyiv in five days, remember? Because it's part of the old Soviet Union. That's what he wanted to re-establish Kyiv.",Biden,Atlanta,2024
255,"And he in fact, didn't do it at all. He didn't – wasn't able to get it done. And they've lost over – they've lost thousands and thousands of troops, 500,000 troops.",Biden,Atlanta,2024
256,Thank you. President Trump –,Moderator,Atlanta,2024
257,I never said that.,Trump,Atlanta,2024
258,"– come back to you for one minute. I just want to go back to my original question, which is, are Putin's terms acceptable to you, keeping the territory in Ukraine?",Moderator,Atlanta,2024
259,"No, they're not acceptable. No, they're not acceptable. But look, this is a war that never should have started. If we had a leader in this war, he led everybody along.",Trump,Atlanta,2024
260,He's given $200 billion now or more to Ukraine. He's given $200 billion. That's a lot of money. I don't think there's ever been anything like it.,Trump,Atlanta,2024
261,"Every time that Zelenskyy comes to this country, he walks away with $60 billion dollars, he's the greatest salesman ever. And I'm not knocking him, I'm not knocking anything.",Trump,Atlanta,2024
262,"I'm only saying, the money that we're spending on this war, and we shouldn't be spending, it should have never happened.",Trump,Atlanta,2024
263,I will have that war settled between Putin and Zelenskyy as president-elect before I take office on January 20th. I'll have that war settled.,Trump,Atlanta,2024
264,"People being killed so needlessly, so stupidly, and I will get it settled and I'll get it settled fast before I take office.",Trump,Atlanta,2024
265,"President Biden, you have a minute.",Moderator,Atlanta,2024
266,The fact is that Putin is a war criminal. He's killed thousands and thousands of people.,Biden,Atlanta,2024
267,"And he has made one thing clear, he wants to re-establish what was part of the Soviet Empire, not just a piece, he wants all of Ukraine. That's what he wants.",Biden,Atlanta,2024
268,And then do you think he'll stop there? Do you think he'll stop when he – if he takes Ukraine? What do you think happens to Poland? What do you think of Belarus?,Biden,Atlanta,2024
269,"What do you think happens to those NATO countries? And so, if you want a war, you ought to find out what he's going to do.",Biden,Atlanta,2024
270,"Because if, in fact, he does what he says and walks away – by the way, all that money we give Ukraine and from weapons we make here in the",Biden,Atlanta,2024
271,"United States, we give them the weapons, not the money at this point. And our NATO allies have produced as much funding for Ukraine as we have. That's why it's – that's why we're strong.",Biden,Atlanta,2024
272,"Thank you. Moving on to the Middle East. In October, Hamas attacked Israel, killing more than a thousand people and taking hundreds of hostages.",Moderator,Atlanta,2024
273,Among those held and thought to still be alive are five Americans. Israel's response has killed thousands of Palestinians and created a humanitarian crisis in Gaza.,Moderator,Atlanta,2024
274,"President Biden, you've put forward a proposal to resolve this conflict. But so far, Hamas has not released the remaining hostages and Israel is continuing its military offensive in Gaza.",Moderator,Atlanta,2024
275,"So, what additional leverage will you use to get Hamas and Israel to end the war? You have two minutes.",Moderator,Atlanta,2024
276,"Number one, everyone from the United Nations Security Council straight through to the G7 to the Israelis and Netanyahu himself have endorsed the plan I put forward, endorsed the plan",Biden,Atlanta,2024
277,"I put forward, which has three stages to it. The first stage is to treat the hostages for a ceasefire. Second phase is a ceasefire with additional conditions.",Biden,Atlanta,2024
278,"The third phase is know the end of the war. The only one who wants the war to continue is Hamas, number one. They're the only ones standing down (ph).",Biden,Atlanta,2024
279,"We're still pushing hard from – to get them to accept. In the meantime, what's happened in Israel? We're finally – the only thing I've denied Israel was 2,000-pound bombs.",Biden,Atlanta,2024
280,They don't work very well in populated areas. They kill a lot of innocent people. We are providing Israel with all the weapons they need and when they need them.,Biden,Atlanta,2024
281,"And by the way, I'm the guy that organized the world against Iran when they had a full-blown kind of ballistic missile attack on Israel. No one was hurt. No one Israeli was accidentally killed.",Biden,Atlanta,2024
282,"And it stopped. We saved Israel. We are the biggest producer of support for Israel than anyone in the world. And so, that's – they are two different things.",Biden,Atlanta,2024
283,Hamas cannot be allowed to be continued. We continue to send our experts and our intelligence people to how they can get Hamas like we did Bin Laden. You don't have to do it.,Biden,Atlanta,2024
284,"And by the way, they've been greatly weakened, Hamas, greatly weakened, and they should be. They should be eliminated. But, you got to be careful for what you use these certain weapons among population centers.",Biden,Atlanta,2024
285,"Just going back to Ukraine for one second. We have an ocean separating us. The European nations together have spent $100 billion or maybe more than that, less than us.",Trump,Atlanta,2024
286,Why doesn't he call them so you got to put up your money like I did with NATO? I got them to put up hundreds of billions of dollars.,Trump,Atlanta,2024
287,The Secretary General of NATO said Trump did the most incredible job I've ever seen. You wouldn't – they wouldn't have any – they were going out of business.,Trump,Atlanta,2024
288,We were spending – almost 100 percent of the money was paid by us. He didn't do that. He is getting all – you got to ask these people to put up the money.,Trump,Atlanta,2024
289,"We're over $100 billion more spent, and it has a bigger impact on them, because of location, because we have an ocean in between.",Trump,Atlanta,2024
290,"You got to ask him, as far as Israel and Hamas, Israel is the one that wants to go. He said the only one who wants to keep going is Hamas.",Trump,Atlanta,2024
291,"Actually, Israel is the one, and you should them go and let them finish the job. He doesn't want to do it. He has become like a Palestinian.",Trump,Atlanta,2024
292,"But, they don't like him because he is a very bad Palestinian. He is a weak one.",Trump,Atlanta,2024
293,"President Biden, you have a minute.",Moderator,Atlanta,2024
294,I've never heard so much foolishness. This a guy who wants to get out of NATO. You're going to stay in NATO or you're going to pull out of NATO?,Biden,Atlanta,2024
295,"The idea that we have – our strength lies in our alliances as well. It may be a big ocean, but we're ever able to avoid a war in Europe, a major war in Europe?",Biden,Atlanta,2024
296,"What happens if in fact you have Putin continue to go into NATO? We have an Article Five agreement, attack on one is attack on all.",Biden,Atlanta,2024
297,You want to start the nuclear war he keeps talking about. Go ahead. Let Putin go in and control Ukraine and then move on to Poland and other places. See what happens then.,Biden,Atlanta,2024
298,He has no idea what the hell he is talking about.,Biden,Atlanta,2024
299,"And by the way, I got 50 other nations around the world to support Ukraine, including Japan and South Korea, because they understand that this was this – this kind",Biden,Atlanta,2024
300,of dislocation has a serious threat to the whole world peace. No major war in Europe has ever been able to be contained just to Europe.,Biden,Atlanta,2024
301,"President Trump, just a follow-up, would you support the creation of an independent Palestinian state in order to achieve peace in the region?",Moderator,Atlanta,2024
302,"I'd have to see. But, before we do that, the problem we have is that we spend all the money. So, they kill us on trade.",Trump,Atlanta,2024
303,"I made great trade deals with the European nations, because if you add them up, they're about the same size economically. Their economy is about the same size as the United States.",Trump,Atlanta,2024
304,"And they were with (ph) no cars. No. They don't want anything that we have. But, we're supposed to take their cars, their food, their everything, their agriculture. I changed that.",Trump,Atlanta,2024
305,"But, the big thing I changed is they don't want to pay.",Trump,Atlanta,2024
306,And the only reason that he can play games with NATO is because I got them to put up hundreds of billions of dollars.,Trump,Atlanta,2024
307,"I said, and he is right about this, I said, no, I'm not going to support NATO if you don't pay. They asked me that question.",Trump,Atlanta,2024
308,"Would you guard us against Russia at a very secret meeting of the 28 states at that time, nations at that time? And they said, no, if you don't pay, I won't do that.",Trump,Atlanta,2024
309,"And you know what happened? Billions and billions of dollars came flowing in the next day and the next months. But now, we're in the same position. We're paying everybody's bills.",Trump,Atlanta,2024
310,Thank you.,Moderator,Atlanta,2024
311,"Let's turn to the issue of democracy. Former President Trump, I want to ask you about January 6, 2021.",Moderator,Atlanta,2024
312,"After you rallied your supporters that day, some of them stormed the Capitol to stop the constitutionally mandated counting of electoral votes.",Moderator,Atlanta,2024
313,"As President, you swore an oath to quote, ""preserve, protect and defend"", unquote, the Constitution.",Moderator,Atlanta,2024
314,What do you say to voters who believe that you violated that oath through your actions and inaction on January 6 and worry that you'll do it again?,Moderator,Atlanta,2024
315,"Well, I don't think too many believe that. And let me tell you about January 6. On January 6, we had a great border, nobody coming through, very few.",Trump,Atlanta,2024
316,"On January 6, we were energy independent. On January 6, we had the lowest taxes ever. We had the lowest regulations ever. On January 6th, we were respected all over the world.",Trump,Atlanta,2024
317,"All over the world, we were respected. And then he comes in and we're now laughed at.",Trump,Atlanta,2024
318,"We're like a bunch of stupid people that – what happened to the United States's reputation under this man's leadership is horrible, including weaponization, which I'm sure at some point",Trump,Atlanta,2024
319,you'll be talking about where he goes after his political opponent because he can't beat them fair and square.,Trump,Atlanta,2024
320,You have 80 seconds left.,Moderator,Atlanta,2024
321,"My question was, what do you say to those voters who believe that you violated your constitutional oath through your actions, inaction on January 6th, 2021, and worried that you'll do it again?",Moderator,Atlanta,2024
322,"Well, I didn't say that to anybody. I said peacefully and patriotically.",Trump,Atlanta,2024
323,"And Nancy Pelosi, if you just watched the news from two days ago, on tape to her daughter, who's a documentary filmmaker, they say, what she's saying, oh, no, it's",Trump,Atlanta,2024
324,"my responsibility, I was responsible for this. Because I offered them 10,000 soldiers or National Guard. And she turned them down.",Trump,Atlanta,2024
325,"And the mayor of – in writing, by the way, the mayor, in writing turned it down, the mayor of D.C., they turned it down.",Trump,Atlanta,2024
326,"I offered 10,000 because I could see – I had virtually nothing to do. They asked me to go make a speech. I could see what was happening.",Trump,Atlanta,2024
327,"Everybody was saying they're going to be there on January 6th. They're going to be there. And I said, you know what, that's a lot of people coming, you could feel it.",Trump,Atlanta,2024
328,"You could feel it too. And you could feel it. And I said, they ought to have some National Guard or whatever. And I offered it to her.",Trump,Atlanta,2024
329,And she now admits that she turned it down. And it was the same day.,Trump,Atlanta,2024
330,"She was – I don't know, you can't be very happy with her daughter because it made her into a liar. She said, I take full responsibility for January 6th.",Trump,Atlanta,2024
331,President Biden?,Moderator,Atlanta,2024
332,"Look, he encouraged those folks to go up on Capitol Hill, number one.",Biden,Atlanta,2024
333,"I sat in that dining room off the Oval Office – he sat there for three hours, three hours watching, begging, being begged by his vice president and a number",Biden,Atlanta,2024
334,"of his colleagues and Republicans as well to do something, to call for a stop, to end it.",Biden,Atlanta,2024
335,"Instead, he talked – they've talked about these people being patriots and – and great patrons of America. In fact, he says he'll not forgive them for what they've done. They've been convicted.",Biden,Atlanta,2024
336,"He says he wants to commute their sentences and say that, no, he went to every single court in the nation, I don't know how many cases, scores of cases, including the Supreme Court.",Biden,Atlanta,2024
337,"And they said they said – they said, no, no, this guy, this guy is responsible for doing what is being – was done. He didn't do a damn thing.",Biden,Atlanta,2024
338,And these people should be in jail. And they should be the ones who are being held accountable. And he wants to let them all out.,Biden,Atlanta,2024
339,"And now he says if he loses again, such a whiner that he is, that there could be a bloodbath.",Biden,Atlanta,2024
340,"Thank you, President Biden. President Trump?",Moderator,Atlanta,2024
341,"What they've done to some people that are so innocent, you ought to be ashamed of yourself, what you have done, how you've destroyed the lives of so many people.",Trump,Atlanta,2024
342,"When they ripped down Portland, when they ripped down many other cities, you go to Minnesota, Minneapolis, what they've done there with the fires all over the city, if I",Trump,Atlanta,2024
343,"didn't bring in the National Guard, that city would have been destroyed. When you look at all of the – they took over big chunks of Seattle.",Trump,Atlanta,2024
344,I was all set to bring in the National Guard. They heard that. They saw them coming and they left immediately. What he said about this whole subject is so off. Peacefully patriotic.,Trump,Atlanta,2024
345,"One other thing, the ""unselect committee,"" which is basically two horrible Republicans that are all gone now, out of office, and Democrats, all Democrats, they destroyed and deleted all of",Trump,Atlanta,2024
346,the information they found because they found out we were right. We were right. And they deleted and destroyed all of the information. They should go to jail for that.,Trump,Atlanta,2024
347,"If a Republican did that, they'd go to jail.",Trump,Atlanta,2024
348,"Thank you, President Trump. President Biden, I want to give you a minute.",Moderator,Atlanta,2024
349,The only person on this stage that is a convicted felon is the man I'm looking at right now.,Biden,Atlanta,2024
350,And the fact of the matter is he is – what he's telling you is simply not true.,Biden,Atlanta,2024
351,The fact is that there was no effort on his part to stop what was going on up on Capitol Hill.,Biden,Atlanta,2024
352,"And all those people, every one of those who were convicted deserves to be convicted.",Biden,Atlanta,2024
353,"The idea that they didn't kill somebody, just went in and broke down doors, broke the windows, occupied offices, turned over desks, turned them over, statues, the idea that those people are patriots? Come on.",Biden,Atlanta,2024
354,"When I asked him about first of two debates we had – debates we had the first time around, I said, will you denounce the Proud Boys. He said, no, I'll tell them stand by.",Biden,Atlanta,2024
355,The idea he's refusing – will you denounce these guys? Will you denounce the people we're talking about now? You denounce the people who attacked that Capitol? What are you going to do?,Biden,Atlanta,2024
356,"I'm going to give you a – a minute, President Trump, for a follow-up question I have.",Moderator,Atlanta,2024
357,"After a jury convicted you of 34 felonies last month, you said if re-elected, you would, quote, ""have every right to go after,"" unquote, your political opponents.",Moderator,Atlanta,2024
358,You just talked about members of the Select Committee on January 6th going to jail. Your main political opponent is standing on stage with you tonight.,Moderator,Atlanta,2024
359,Can you clarify exactly what it means about you feeling you have every right to go after your political opponents?,Moderator,Atlanta,2024
360,"Well, I said my retribution is going to be success. We're going to make this country successful again because right now it's a failing nation. My retribution is going to be success.",Trump,Atlanta,2024
361,"But when he talks about a convicted felon, his son is a convicted felon at a very high level. His son is convicted. Going to be convicted probably numerous other times.",Trump,Atlanta,2024
362,"He should have been convicted before, but his Justice Department let the statute of limitations lapse on the most important things.",Trump,Atlanta,2024
363,But he could be a convicted felon as soon as he gets out of office. Joe could be a convicted felon with all of the things that he's done. He's done horrible things.,Trump,Atlanta,2024
364,"All of the death caused at the border, telling the Ukrainian people that, we're going to want a billion dollars or you change the prosecutor. Otherwise, you're not getting a billion dollars.",Trump,Atlanta,2024
365,"If I ever said that, that's quid pro quo. That – we're not going to do anything.",Trump,Atlanta,2024
366,We're not going to give you a billion dollars unless you change your prosecutor having to do with his son. This man is a criminal. This man – you're lucky. You're lucky.,Trump,Atlanta,2024
367,I did nothing wrong. We'd have a system that was rigged and disgusting. I did nothing wrong.,Trump,Atlanta,2024
368,"Thank you, President Trump. President Biden, you have said, I'm coming right to you, sir. You – well, you want to respond? Go ahead. I'll give you a minute to respond.",Moderator,Atlanta,2024
369,"The idea that I did anything wrong relative to what you're talking about is outrageous. It's simply a lie, number one.",Biden,Atlanta,2024
370,"Number two, the idea that you have a right to seek retribution against any American, just because you're a president, is wrong, is simply wrong. No president's ever spoken like that before.",Biden,Atlanta,2024
371,"No president in our history has spoken like that before. Number three, the crimes that you are still charged with. And think of all the civil penalties you have.",Biden,Atlanta,2024
372,"How many billions of dollars do you owe in civil penalties for molesting a woman in public, for doing a whole range of things, of having sex with a porn",Biden,Atlanta,2024
373,"star on the night – and while your wife was pregnant? I mean, what are you talking about? You have the morals of an alley cat.",Biden,Atlanta,2024
374,"Give you a minute, sir.",Moderator,Atlanta,2024
375,"I didn't have sex with a porn star, number one. Number two, that was a case that was started and moved.",Trump,Atlanta,2024
376,"They moved a high-ranking official, a DOJ, into the Manhattan D.A.'s office to start that case. That case is going to be appealed in one. We had a very terrible judge, horrible judge, Democrat.",Trump,Atlanta,2024
377,The prosecutor were all high-ranking Democrats appointed people and the – both the civil and a criminal. He basically went after his political opponent because he thought it was going to damage me.,Trump,Atlanta,2024
378,"But when the public found out about these cases, because they understand it better than he does, he has no idea what these cases are, but when he – they",Trump,Atlanta,2024
379,"– when they found out about these cases, you know what they did? My poll numbers went up way up. You know that because you're reporting it.",Trump,Atlanta,2024
380,And we took in more money in the last two weeks than we've ever taken in the history of any campaign.,Trump,Atlanta,2024
381,I don't think any campaign has ever taken hundreds of millions of dollars came pouring in because the public knows it's a scam and it's a guy that's after his,Trump,Atlanta,2024
382,political opponent because he can't win fair and square.,Trump,Atlanta,2024
383,"Thank you, President Trump. President Biden, you have said, quote, Donald Trump and his MAGA Republicans are determined to destroy American democracy.",Moderator,Atlanta,2024
384,Do you believe that the tens of millions of Americans who are likely to vote for President Trump will be voting against American democracy?,Moderator,Atlanta,2024
385,"The more they know about what he's done, yes. The more they know about what he's done. And there's a lot more coming. He's got a lot of cases around the road coming around.",Biden,Atlanta,2024
386,"He's got – he's got a whole range of issues he has to face. I don't know what the juries will do, but I do know – I do know he has a real problem.",Biden,Atlanta,2024
387,"And so the fact that – could you ever think you're hearing any president say that, I'm going to seek retribution?",Biden,Atlanta,2024
388,"Do you ever hear any president say that, I thought it would write some good ideas?",Biden,Atlanta,2024
389,"What got me involved to run in the first place after my son had died, I decided – in Iraq – because of Iraq.",Biden,Atlanta,2024
390,"I said, I wasn't going to run again, until I saw what happened in Charlottesville, Virginia.",Biden,Atlanta,2024
391,People coming out of the woods carrying swastikas on torches and singing the same anti-Semitic bile they sang back in Germany.,Biden,Atlanta,2024
392,"And what did – and the young woman got killed, they spoke to the mother. And she – they asked him, they said, what – well, what do you think of those people?",Biden,Atlanta,2024
393,"The people who wanted to get killed, the ones who tried to stop it, and the ones who said, I think they're fine people on both sides.",Biden,Atlanta,2024
394,"What American president would ever say, Nazis coming out of fields, carrying torches, singing the same anti-Semitic bile, carrying swastikas, were fine people. This is a guy who says Hitler's done some good things.",Biden,Atlanta,2024
395,"I'd like to know what they are. The good things Hitler's done, that's what he said. This guy has no sense of American democracy.",Biden,Atlanta,2024
396,President Trump.,Moderator,Atlanta,2024
397,"Jake, both of you know that story has been totally wiped out because when you see the sentence, it said 100 percent exoneration on there. So he just keeps it going.",Trump,Atlanta,2024
398,He says he ran because of Charlottesville. He didn't run because of Charlottesville. He ran because it was his last chance at – he's not equipped to be president.,Trump,Atlanta,2024
399,You know it and I know it. It's ridiculous. We have a debate. We're trying to justify his presidency.,Trump,Atlanta,2024
400,"His presidency, his – without question, the worst president, the worst presidency in the history of our country. We shouldn't be having a debate about it. There's nothing to debate.",Trump,Atlanta,2024
401,He made up the Charlottesville story and you'll see it's debunked all over the place. Every anchor has – every reasonable actor has debunked it.,Trump,Atlanta,2024
402,And just the other day it came out where it was fully debunked. It's a nonsense story. He knows that. And he didn't run because of Charlottesville. He used that as an excuse to run.,Trump,Atlanta,2024
403,President Biden?,Moderator,Atlanta,2024
404,And debunk. It happened. All you have to do is listen to what was said at the time. And the idea that somehow that's the only reason I ran.,Biden,Atlanta,2024
405,I ran because I was worried a guy like this guy can get elected.,Biden,Atlanta,2024
406,"If he thought they were good people coming out of that all – that for us, carrying those – those woods, carrying those torches, then he didn't deserve to be",Biden,Atlanta,2024
407,"president, didn't deserve to be president at all. And the idea that he's talking about all of this being fabricated, we saw it with our own eyes. We saw what happened on January 6.",Biden,Atlanta,2024
408,"We saw the people breaking to the windows. We saw people occupying there. His own vice president – look, there's a reason why 40 of his 44 top cabinet officers refused endorsing this time.",Biden,Atlanta,2024
409,"His vice president hasn't endorsed him this time. So, why? Why? They know him well. They serve with them. Why are they not endorsing him?",Biden,Atlanta,2024
410,"Thank you, President Biden. We're going to be right back with more from the CNN presidential debate.",Moderator,Atlanta,2024
411,"Welcome back to the CNN Presidential Debate live from Georgia. Let's talk about persistent challenges you both faced in your first terms, and you'd certainly face again in a second term.",Moderator,Atlanta,2024
412,"President Biden, while black unemployment dropped to a record low under your presidency, black families still earn far less than white families.",Moderator,Atlanta,2024
413,Black mothers are still three times more likely to die for pregnancy related causes. And black Americans are imprisoned at five times the rate of white Americans.,Moderator,Atlanta,2024
414,What do you say to black voters who are disappointed that you haven't made more progress?,Moderator,Atlanta,2024
415,"They acknowledge he made a lot of progress, number one. The facts of the matter is more small black businesses that have been started in any time in history.",Biden,Atlanta,2024
416,"Number two, the wages of black – black unemployment is the lowest level of spend in a long, long time.",Biden,Atlanta,2024
417,"Number three, we find them – they're trying to provide housing for black Americans and dealing with segregation that exists among these corporate – these corporate operations that collude to",Biden,Atlanta,2024
418,"keep people out of their houses. And in addition to that, we find that the impact of, on the – the choice that black families have to make relative to childcare is incredibly difficult.",Biden,Atlanta,2024
419,"When we did the first major piece of legislation in the past, I was able to reduce black childcare costs. I cut them in half, in half.",Biden,Atlanta,2024
420,We've got to make sure we provide for childcare costs.,Biden,Atlanta,2024
421,"We've got to make sure – because when you provide that childcare protections, you increase economic growth because more people can be in the – in the job market.",Biden,Atlanta,2024
422,"So there's more to be done, considerably more to be done, but we've done a great deal so far and I'm not letting up and they know it.",Biden,Atlanta,2024
423,You have 49 seconds left. What do you say to black voters who are disappointed with the progress so far?,Moderator,Atlanta,2024
424,"I say, I don't blame them for being disappointed. Inflation is still hurting them badly.",Biden,Atlanta,2024
425,"For example, I provided for the idea that any black family, first time home buyer should get a $10,000 tax credit to be able to buy their first home so they can get started.",Biden,Atlanta,2024
426,"I made sure that we're in a situation where all those black families and those black individuals who provided had to take out student loans that were ballooning, that if",Biden,Atlanta,2024
427,"they were engaged in nursing and anything having to do with volunteerism, if they paid their bills for 10 years on their student debt, all the rest was forgiven after",Biden,Atlanta,2024
428,10 years. Millions have benefited from that and we're going to do a whole lot more for black families.,Biden,Atlanta,2024
429,Thank you. President Trump?,Moderator,Atlanta,2024
430,"And he caused the inflation. He's blaming inflation. And he's right, it's been very bad. He caused the inflation and it's killing black families and Hispanic families and just about everybody. It's killing people.",Trump,Atlanta,2024
431,They can't buy groceries anymore. They can't. You look at the cost of food where it's doubled and tripled and quadrupled. They can't live. They're not living anymore. He caused this inflation.,Trump,Atlanta,2024
432,"I gave him a country with no, essentially no inflation. It was perfect. It was so good. All he had to do is leave it alone.",Trump,Atlanta,2024
433,He destroyed it with his green news scam and all of the other – all this money that's being thrown out the window. He caused inflation.,Trump,Atlanta,2024
434,"As sure as you're sitting there, the fact is that his big kill on the black people is the millions of people that he's allowed to come in through the border.",Trump,Atlanta,2024
435,They're taking black jobs now and it could be 18. It could be 19 and even 20 million people.,Trump,Atlanta,2024
436,"They're taking black jobs and they're taking Hispanic jobs and you haven't seen it yet, but you're going to see something that's going to be the worst in our history.",Trump,Atlanta,2024
437,Thank you. President Biden?,Moderator,Atlanta,2024
438,"There was no inflation when I became president. You know why? The economy was flat on its back. 15% unemployment, he decimated the economy, absolutely decimated the economy.",Biden,Atlanta,2024
439,"That's why there was no inflation at the time. There were no jobs. We provided thousands of millions of jobs for individuals who were involved communities, including minority communities.",Biden,Atlanta,2024
440,We made sure that they have health insurance. We have covered with the ACA has increased.,Biden,Atlanta,2024
441,"I made sure that they're $8,000 per person in the family to get written off in health care, but this guy wants to eliminate that. They tried 50 times.",Biden,Atlanta,2024
442,"He wants to get rid of the ACA again, and they're going to try again if they win.",Biden,Atlanta,2024
443,We find ourselves in a position where the idea that we're not doing any – I put more – we put more police on the street than any administration has.,Biden,Atlanta,2024
444,"He wants to cut the cops. We're providing for equity, equity, and making sure people have a shot to make it. There is a lot going on.",Biden,Atlanta,2024
445,"But, on inflation, he caused it by his tremendous amount of seasons in the way he handled the pandemic.",Biden,Atlanta,2024
446,Thank you.,Moderator,Atlanta,2024
447,"Another persistent challenge is the climate crisis. 2023 was the hottest year in recorded history, and communities across the country are confronting the devastating effects of extreme heat, intensifying wildfires,",Moderator,Atlanta,2024
448,"stronger hurricanes, and rising sea levels. Former President Trump, you've vowed to end your opponent's climate initiatives. But, will you take any action as President to slow the climate crisis?",Moderator,Atlanta,2024
449,"Well, let me just go back to what he said about the police, how close the police are to him. Almost every police group in the nation from every state is supporting Donald J.",Trump,Atlanta,2024
450,"Trump, almost every police group. And what he has done to the black population is horrible, including the fact that for 10 years he called them super predators.",Trump,Atlanta,2024
451,"We can't, in the 1990s (ph), we can't forget that. Super predators was his name.",Trump,Atlanta,2024
452,"And he called it to them for 10, and they've taken great offense at it, and now they see it happening.",Trump,Atlanta,2024
453,"But, when they see what I did for criminal justice reform and for the historically black colleges and universities, where I funded them and got them all funded, and the opportunity zones with Tim.",Trump,Atlanta,2024
454,"As you know, Tim Scott was – incredibly did a great job, a great Senator from South Carolina. He came to me with the idea and it was a great idea.",Trump,Atlanta,2024
455,"It's one of the most successful economic development acts ever in the country, opportunity zones. And the biggest beneficiary are blacks. And that's why we have the best numbers with them.",Trump,Atlanta,2024
456,"And maybe ever, if they're saying ever, I read this morning, wherever, the best numbers, he has lost much of the black population because he has done a horrible job for black people.",Trump,Atlanta,2024
457,"He has also done a horrible job for Hispanics. But, why do you see these millions of people pouring into our country and they're going to take the jobs? And it's already started.",Trump,Atlanta,2024
458,And you haven't seen anything yet. It's a disaster.,Trump,Atlanta,2024
459,"38 seconds left, President Trump. Will you take any action as President to slow the climate crisis?",Moderator,Atlanta,2024
460,"So, I want absolutely immaculate clean water and I want absolutely clean air, and we had it. We had H2O. We had the best numbers ever.",Trump,Atlanta,2024
461,"And we did – we were using all forms of energy, all forms, everything. And yet, during my four years, I had the best environmental numbers ever.",Trump,Atlanta,2024
462,"And my top environmental people gave me that statistic just before I walked on the stage, actually.",Trump,Atlanta,2024
463,"I don't know where the hell he has been. The idea that, Dana, he said is true. I've passed the most extensive, it was the extensive climate change legislation in history, in history.",Biden,Atlanta,2024
464,"We find ourselves – and by the way, black colleges, I came up with $50 billion for HBCUs, historic black universities and colleges, because they don't have the kind of",Biden,Atlanta,2024
465,contributors that they have to build these laboratories and the like. Any black student is capable in college in doing any white student can do. They just have the money.,Biden,Atlanta,2024
466,"But now, they'll be able to get those jobs in high tech.",Biden,Atlanta,2024
467,"We're in a situation where the idea that he kind of is claiming to have done something that had the cleanest water, the cleanest water? He had not done a damn thing with the environment.",Biden,Atlanta,2024
468,"He – out of the Paris Peace Accord – Climate Accord, I immediately joined it, because if we reach for 1.5 degrees Celsius at any one point, well, there is no way back.",Biden,Atlanta,2024
469,The only existential threat to humanity is climate change. And he didn't do a damn thing about it. He wants to undo all that I've done.,Biden,Atlanta,2024
470,"The Paris Accord was going to cost us a trillion dollars, and China nothing, and Russia nothing, and India nothing. It was a rip off of the United States.",Trump,Atlanta,2024
471,And I ended it because I didn't want to waste that money because they treat us horribly. We were the only ones who was costing us money. Nobody else was paying into it.,Trump,Atlanta,2024
472,"And it was a disaster. But, everything that he said just now, I'll give you an example. I heard him say before insulin, I'm the one that got the insulin down for the seniors.",Trump,Atlanta,2024
473,"I took care of the seniors. What he is doing is destroying all of our medical programs because the migrants coming in. They want everybody. And look, I have the biggest heart on the stage.",Trump,Atlanta,2024
474,"I guarantee you that. And I want to take care of people. But, we're destroying our country. They're taking over our schools, our hospitals, and they're going to be taking over Social Security.",Trump,Atlanta,2024
475,"He is destroying Social Security, Medicare and Medicaid.",Trump,Atlanta,2024
476,"Where does that come from? The idea is that we, in fact – we were the only ones of consequence or not. We're not members of the Paris Accord.",Biden,Atlanta,2024
477,"How can we do anything we're not able to, the United States can't get this under control? One of the largest polluters in the world. Number one, we're making significant progress.",Biden,Atlanta,2024
478,"By 2035, we will have cut pollution in half. We have – we have made significant progress. And we're continuing to make progress.",Biden,Atlanta,2024
479,"We set up a Climate Corps for thousands of young people will learn how to deal with climate, just like the Peace Corps.",Biden,Atlanta,2024
480,And we're going to – we're moving in directions that are going to significantly change the elements of the cause of pollution.,Biden,Atlanta,2024
481,"But the idea that he claims that he has the biggest heart up here and he's really concerned about – about pollution and about climate, I've not seen any indication of that.",Biden,Atlanta,2024
482,"And, by the way, with regard to prescription drugs, one company agreed that they would reduce the price to $35, which I was calling for – one, voluntarily.",Biden,Atlanta,2024
483,"I made sure every company in the world, every pharmaceutical company, cannot have to pay.",Biden,Atlanta,2024
484,Thank you.,Moderator,Atlanta,2024
485,"And, by the way…",Biden,Atlanta,2024
486,"So every day millions of Americans struggle just to make ends meet. For many older Americans, Social Security provides a critical lifeline.",Moderator,Atlanta,2024
487,"President Biden, if nothing is done to Social Security, seniors will see their benefits cut in just over 10 years.",Moderator,Atlanta,2024
488,Will you name tonight one specific step that you're willing to take to keep Social Security solvent?,Moderator,Atlanta,2024
