SpeechID,Speech,Speaker,Location,Year
271,There's no quote. You're not going to find a quote from me.,Trump,Nevada,2016
272,"... about a potential nuclear—nuclear competition in Asia, you said, you know, go ahead, enjoy yourselves, folks. That kind...",Clinton,Nevada,2016
273,And defend yourselves.,Trump,Nevada,2016
274,... of language—well...,Clinton,Nevada,2016
275,And defend yourselves. I didn't say nuclear. And defend yourself.,Trump,Nevada,2016
276,The United States has kept the peace—the United States has kept the peace through our alliances. Donald wants to tear up our alliances.,Clinton,Nevada,2016
277,"I think it makes the world safer and, frankly, it makes the United States safer. I would work with our allies in Asia, in Europe, in the Middle East, and elsewhere.",Clinton,Nevada,2016
278,That's the only way we're going to be able to keep the peace.,Clinton,Nevada,2016
279,"We're going to—no, we are going to move on to the next topic, which is the economy. And I hope we handle that as well as we did immigration.",Moderator,Nevada,2016
280,"You also have very different ideas about how to get the economy growing faster. Secretary Clinton, in your plan, government plays a big role.",Moderator,Nevada,2016
281,"You see more government spending, more entitlements, more tax credits, more tax penalties. Mr. Trump, you want to get government out with lower taxes and less regulation.",Moderator,Nevada,2016
282,Yes.,Trump,Nevada,2016
283,We're going to drill down into this a little bit more.,Moderator,Nevada,2016
284,"But in this overview, please explain to me why you believe that your plan will create more jobs and growth for this country and your opponent's plan will not.",Moderator,Nevada,2016
285,"In this round, you go first, Secretary Clinton.",Moderator,Nevada,2016
286,"Well, I think when the middle class thrives, America thrives. And so my plan is based on growing the economy, giving middle-class families many more opportunities.",Clinton,Nevada,2016
287,"I want us to have the biggest jobs program since World War II, jobs in infrastructure and advanced manufacturing. I think we can compete with high-wage countries, and I believe we should.",Clinton,Nevada,2016
288,"New jobs and clean energy, not only to fight climate change, which is a serious problem, but to create new opportunities and new businesses. I want us to do more to help small business.",Clinton,Nevada,2016
289,That's where two- thirds of the new jobs are going to come from.,Clinton,Nevada,2016
290,"I want us to raise the national minimum wage, because people who live in poverty should not—who work full-time should not still be in poverty.",Clinton,Nevada,2016
291,And I sure do want to make sure women get equal pay for the work we do.,Clinton,Nevada,2016
292,I feel strongly that we have to have an education system that starts with preschool and goes through college.,Clinton,Nevada,2016
293,"That's why I want more technical education in high schools and in community colleges, real apprenticeships to prepare young people for the jobs of the future.",Clinton,Nevada,2016
294,"I want to make college debt-free and for families making less than $125,000, you will not get a tuition bill from a public college or university if the plan that",Clinton,Nevada,2016
295,"I worked on with Bernie Sanders is enacted. And we're going to work hard to make sure that it is, because we are going to go where the money is.",Clinton,Nevada,2016
296,Most of the gains in the last years since the Great Recession have gone to the very top. So we are going to have the wealthy pay their fair share.,Clinton,Nevada,2016
297,We're going to have corporations make a contribution greater than they are now to our country.,Clinton,Nevada,2016
298,That is a plan that has been analyzed by independent experts which said that it could produce 10 million new jobs.,Clinton,Nevada,2016
299,"By contrast, Donald's plan has been analyzed to conclude it might lose 3.5 million jobs. Why?",Clinton,Nevada,2016
300,"Because his whole plan is to cut taxes, to give the biggest tax breaks ever to the wealthy and to corporations, adding $20 trillion to our debt, and causing the",Clinton,Nevada,2016
301,"kind of dislocation that we have seen before, because it truly will be trickle-down economics on steroids. So the plan I have I think will actually produce greater opportunities.",Clinton,Nevada,2016
302,The plan he has will cost us jobs and possibly lead to another Great Recession.,Clinton,Nevada,2016
303,"Secretary, thank you. Mr. Trump, why will your plan create more jobs and growth than Secretary Clinton's?",Moderator,Nevada,2016
304,"Well, first of all, before I start on my plan, her plan is going to raise taxes and even double your taxes. Her tax plan is a disaster.",Trump,Nevada,2016
305,And she can say all she wants about college tuition. And I'm a big proponent. We're going to do a lot of things for college tuition.,Trump,Nevada,2016
306,"But the rest of the public's going to be paying for it. We will have a massive, massive tax increase under Hillary Clinton's plan.",Trump,Nevada,2016
307,"But I'd like to start off where we left, because when I said Japan and Germany, and I'm—not to single them out, but South Korea, these are very rich, powerful countries.",Trump,Nevada,2016
308,"Saudi Arabia, nothing but money. We protect Saudi Arabia. Why aren't they paying? She immediately—when she heard this, I questioned it, and I questioned NATO. Why aren't the NATO questioned—why aren't they paying?",Trump,Nevada,2016
309,"Because they weren't paying. Since I did this—this was a year ago—all of a sudden, they're paying. And I've been given a lot—a lot of credit for it.",Trump,Nevada,2016
310,"All of a sudden, they're starting to pay up. They have to pay up. We're protecting people, they have to pay up. And I'm a big fan of NATO. But they have to pay up.",Trump,Nevada,2016
311,"She comes out and said, we love our allies, we think our allies are great.",Trump,Nevada,2016
312,"Well, it's awfully hard to get them to pay up when you have somebody saying we think how great they are.",Trump,Nevada,2016
313,"We have to tell Japan in a very nice way, we have to tell Germany, all of these countries, South Korea, we have to say, you have to help us out.",Trump,Nevada,2016
314,"We have, during his regime, during President Obama's regime, we've doubled our national debt. We're up to $20 trillion. So my plan—we're going to renegotiate trade deals.",Trump,Nevada,2016
315,"We're going to have a lot of free trade. We're going to have free trade, more free trade than we have right now. But we have horrible deals.",Trump,Nevada,2016
316,"Our jobs are being taken out by the deal that her husband signed, NAFTA, one of the worst deals ever. Our jobs are being sucked out of our economy.",Trump,Nevada,2016
317,"You look at all of the places that I just left, you go to Pennsylvania, you go to Ohio, you go to Florida, you go to any of them. You go upstate New York.",Trump,Nevada,2016
318,Our jobs have fled to Mexico and other places. We're bringing our jobs back. I am going to renegotiate NAFTA.,Trump,Nevada,2016
319,And if I can't make a great deal—then we're going to terminate NAFTA and we're going to create new deals.,Trump,Nevada,2016
320,"We're going to have trade, but we're going—we're going to terminate it, we're going to make a great trade deal.",Trump,Nevada,2016
321,"And if we can't, we're going to do it—we're going to go a separate way, because it has been a disaster. We are going to cut taxes massively. We're going to cut business taxes massively.",Trump,Nevada,2016
322,They're going to start hiring people. We're going to bring the $2.5 trillion...,Trump,Nevada,2016
323,"Time, Mr. Trump.",Moderator,Nevada,2016
324,"... that's offshore back into the country. We are going to start the engine rolling again, because...",Trump,Nevada,2016
325,Mr. Trump?,Moderator,Nevada,2016
326,"... right now, our country is dying at 1 percent GDP.",Trump,Nevada,2016
327,"Well, let me translate that, if I can, Chris, because...",Clinton,Nevada,2016
328,You can't.,Trump,Nevada,2016
329,"... the fact is, he's going to advocate for the largest tax cuts we've ever seen, three times more than the tax cuts under the Bush administration.",Clinton,Nevada,2016
330,"I have said repeatedly throughout this campaign: I will not raise taxes on anyone making $250,000 or less. I also will not add a penny to the debt.",Clinton,Nevada,2016
331,"I have costed out what I'm going to do. He will, through his massive tax cuts, add $20 trillion to the debt. Well, he mentioned the debt.",Clinton,Nevada,2016
332,We know how to get control of the debt.,Clinton,Nevada,2016
333,"When my husband was president, we went from a $300 billion deficit to a $200 billion surplus and we were actually on the path to eliminating the national debt.",Clinton,Nevada,2016
334,"When President Obama came into office, he inherited the worst economic disaster since the Great Depression. He has cut the deficit by two-thirds.",Clinton,Nevada,2016
335,"So, yes, one of the ways you go after the debt, one of the ways you create jobs is by investing in people.",Clinton,Nevada,2016
336,"So I do have investments, investments in new jobs, investments in education, skill training, and the opportunities for people to get ahead and stay ahead. That's the kind of approach that will work.",Clinton,Nevada,2016
337,Secretary...,Moderator,Nevada,2016
338,"Cutting taxes on the wealthy, we've tried that. It has not worked the way that it has been promised.",Clinton,Nevada,2016
339,"Secretary Clinton, I want to pursue your plan, because in many ways it is similar to the Obama stimulus plan in 2009, which has led to the slowest GDP growth since 1949.",Moderator,Nevada,2016
340,Correct.,Trump,Nevada,2016
341,"Thank you, sir. You told me in July when we spoke that the problem is that President Obama didn't get to do enough in what he was trying to do with his stimulus.",Moderator,Nevada,2016
342,So is your plan basically more—even more of the Obama stimulus?,Moderator,Nevada,2016
343,"Well, it's a combination, Chris. And let me say that when you inherit the level of economic catastrophe that President Obama inherited, it was a real touch-and-go situation.",Clinton,Nevada,2016
344,I was in the Senate before I became secretary of state. I've never seen people as physically distraught as the Bush administration team was because of what was happening to the economy.,Clinton,Nevada,2016
345,I personally believe that the steps that President Obama took saved the economy. He doesn't get the credit he deserves for taking some very hard positions. But it was a terrible recession.,Clinton,Nevada,2016
346,"So now we've dug ourselves out of it, we're standing, but we're not yet running.",Clinton,Nevada,2016
347,"So what I am proposing is that we invest from the middle out and the ground up, not the top down. That is not going to work.",Clinton,Nevada,2016
348,"That's why what I have put forward doesn't add a penny to the debt, but it is the kind of approach that will enable more people to take those new jobs, higher-paying jobs.",Clinton,Nevada,2016
349,"We're beginning to see some increase in incomes, and we certainly have had a long string of increasing jobs.",Clinton,Nevada,2016
350,"We've got to do more to get the whole economy moving, and that's what I believe I will be able to do.",Clinton,Nevada,2016
351,"Mr. Trump, even conservative economists who have looked at your plan say that the numbers don't add up, that your idea, and you've talked about 25 million jobs created, 4 percent...",Moderator,Nevada,2016
352,Over a 10-year period.,Trump,Nevada,2016
353,"... growth is unrealistic. And they say—you talk a lot about growing the energy industry. They say with oil prices as low as they are right now, that's unrealistic, as well. Your response, sir?",Moderator,Nevada,2016
354,So I just left some high representatives of India. They're growing at 8 percent. China is growing at 7 percent. And that for them is a catastrophically low number.,Trump,Nevada,2016
355,We are growing—our last report came out—and it's right around the 1 percent level. And I think it's going down.,Trump,Nevada,2016
356,"Last week, as you know, the end of last week, they came out with an anemic jobs report. A terrible jobs report. In fact I said, is that the last jobs report before the election?",Trump,Nevada,2016
357,"Because if it is, I should win easily, it was so bad. The report was so bad. Look, our country is stagnant. We've lost our jobs. We've lost our businesses.",Trump,Nevada,2016
358,"We're not making things anymore, relatively speaking. Our product is pouring in from China, pouring in from Vietnam, pouring in from all over the world. I've visited so many communities.",Trump,Nevada,2016
359,"This has been such an incredible education for me, Chris. I've gotten to know so many—I've developed so many friends over the last year. And they cry when they see what's happened.",Trump,Nevada,2016
360,"I pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what's happened",Trump,Nevada,2016
361,to these people in these communities.,Trump,Nevada,2016
362,"Now, she can say that her husband did well, but, boy, did they suffer as NAFTA kicked in, because it didn't really kick in very much, but it kicked in after they left.",Trump,Nevada,2016
363,"Boy, did they suffer. That was one of the worst things that's ever been signed by our country. Now she wants to sign Trans-Pacific Partnership. And she wants it.",Trump,Nevada,2016
364,She lied when she said she didn't call it the gold standard in one of the debates. She totally lied. She did call it the gold standard.,Trump,Nevada,2016
365,"And they actually fact checked, and they said I was right. I was so honored.",Trump,Nevada,2016
366,"I want you to give you a chance to briefly speak to that, and then I want to pivot to one-sixth of the economy...",Moderator,Nevada,2016
367,And that will be as bad as NAFTA.,Trump,Nevada,2016
368,"... which is Obamacare. But go ahead, briefly.",Moderator,Nevada,2016
369,"Well, first, let me say, number one, when I saw the final agreement for TPP, I said I was against it. It didn't meet my test. I've had the same test.",Clinton,Nevada,2016
370,"Does it create jobs, raise incomes, and further our national security? I'm against it now. I'll be against it after the election. I'll be against it when I'm president.",Clinton,Nevada,2016
371,"There's only one of us on this stage who's actually shipped jobs to Mexico, because that's Donald. He's shipped jobs to 12 countries, including Mexico. But he mentioned China.",Clinton,Nevada,2016
372,"And, you know, one of the biggest problems we have with China is the illegal dumping of steel and aluminum into our markets. I have fought against that as a senator.",Clinton,Nevada,2016
373,"I've stood up against it as secretary of state. Donald has bought Chinese steel and aluminum. In fact, the Trump Hotel right here in Las Vegas was made with Chinese steel.",Clinton,Nevada,2016
374,"So he goes around with crocodile tears about how terrible it is, but he has given jobs to Chinese steelworkers, not American steelworkers.",Clinton,Nevada,2016
375,Mr. Trump?,Moderator,Nevada,2016
376,That's the kind of approach that is just not going to work.,Clinton,Nevada,2016
377,"Well, let me just say—let me just say.",Trump,Nevada,2016
378,We're going to pull the country together. We're going to have trade agreements that we enforce. That's why I'm going to have a trade prosecutor for the first time in history.,Clinton,Nevada,2016
379,"And we're going to enforce those agreements, and we're going to look for businesses to help us by buying American products.",Clinton,Nevada,2016
380,"Secretary Clinton? Go ahead, Mr. Trump.",Moderator,Nevada,2016
381,"Let me ask a simple question. She's been doing this for 30 years. Why the hell didn't you do it over the last 15, 20 years?",Trump,Nevada,2016
382,"No, I voted.",Clinton,Nevada,2016
383,You were very much involved—excuse me. My turn. You were very much involved in every aspect of this country. Very much. And you do have experience.,Trump,Nevada,2016
384,"I say the one thing you have over me is experience, but it's bad experience, because what you've done has turned out badly.",Trump,Nevada,2016
385,"For 30 years, you've been in a position to help, and if you say that I use steel or I use something else, I—make it impossible for me to do that. I wouldn't mind.",Trump,Nevada,2016
386,"The problem is, you talk, but you don't get anything done, Hillary. You don't. Just like when you ran the State Department, $6 billion was missing. How do you miss $6 billion?",Trump,Nevada,2016
387,"You ran the State Department, $6 billion was either stolen. They don't know. It's gone, $6 billion. If you become president, this country is going to be in some mess. Believe me.",Trump,Nevada,2016
388,"Well, first of all, what he just said about the State Department is not only untrue, it's been debunked numerous times. But I think it's really an important issue.",Clinton,Nevada,2016
389,"He raised the 30 years of experience, so let me just talk briefly about that. You know, back in the 1970s, I worked for the Children's Defense Fund.",Clinton,Nevada,2016
390,And I was taking on discrimination against African-American kids in schools. He was getting sued by the Justice Department for racial discrimination in his apartment buildings.,Clinton,Nevada,2016
391,"In the 1980s, I was working to reform the schools in Arkansas. He was borrowing $14 million from his father to start his businesses.",Clinton,Nevada,2016
392,"In the 1990s, I went to Beijing and I said women's rights are human rights. He insulted a former Miss Universe, Alicia Machado, called her an eating machine.",Clinton,Nevada,2016
393,Give me a break.,Trump,Nevada,2016
394,"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice."" So I'm happy",Clinton,Nevada,2016
395,"to compare my 30 years of experience, what I've done for this country, trying to help in every way I could, especially kids and families get ahead and stay ahead,",Clinton,Nevada,2016
396,"with your 30 years, and I'll let the American people make that decision.",Clinton,Nevada,2016
397,"Well, I think I did a much better job. I built a massive company, a great company, some of the greatest assets anywhere in the world, worth many, many billions of dollars.",Trump,Nevada,2016
398,I started with a $1 million loan. I agree with that. It's a $1 million loan. But I built a phenomenal company.,Trump,Nevada,2016
399,"And if we could run our country the way I've run my company, we would have a country that you would be so proud of. You would even be proud of it.",Trump,Nevada,2016
400,"And frankly, when you look at her real record, take a look at Syria. Take a look at the migration. Take a look at Libya. Take a look at Iraq.",Trump,Nevada,2016
401,"She gave us ISIS, because her and Obama created this huge vacuum, and a small group came out of that huge vacuum because when—we should never have been in Iraq,",Trump,Nevada,2016
402,"but once we were there, we should have never got out the way they wanted to get out. She gave us ISIS as sure as you are sitting there.",Trump,Nevada,2016
403,And what happened is now ISIS is in 32 countries. And now I listen how she's going to get rid of ISIS. She's going to get rid of nobody.,Trump,Nevada,2016
404,"All right. We are going to get to foreign hot spots in a few moments, but the next segment is fitness to be president of the United States. Mr.",Moderator,Nevada,2016
405,"Trump, at the last debate, you said your talk about grabbing women was just that, talk, and that you'd never actually done it.",Moderator,Nevada,2016
406,"And since then, as we all know, nine women have come forward and have said that you either groped them or kissed them without their consent.",Moderator,Nevada,2016
407,"Why would so many different women from so many different circumstances over so many different years, why would they all in this last couple of weeks make up—you deny this—why",Moderator,Nevada,2016
408,"would they all make up these stories? Since this is a question for both of you, Secretary Clinton, Mr. Trump says what your husband did and that you defended was even worse. Mr.",Moderator,Nevada,2016
409,"Trump, you go first.",Moderator,Nevada,2016
410,"Well, first of all, those stories have been largely debunked. Those people—I don't know those people. I have a feeling how they came. I believe it was her campaign that did it.",Trump,Nevada,2016
411,Just like if you look at what came out today on the clips where I was wondering what happened with my rally in Chicago and other rallies where we had such violence?,Trump,Nevada,2016
412,"She's the one and Obama that caused the violence. They hired people—they paid them $1,500, and they're on tape saying be violent, cause fights, do bad things.",Trump,Nevada,2016
413,"I would say the only way—because those stories are all totally false, I have to say that. And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything.",Trump,Nevada,2016
414,"I didn't know any of these—I didn't see these women. These women—the woman on the plane, the—I think they want either fame or her campaign did it. And I think it's her campaign.",Trump,Nevada,2016
415,"Because what I saw what they did, which is a criminal act, by the way, where they're telling people to go out and start fist-fights and start violence.",Trump,Nevada,2016
416,"And I'll tell you what, in particular in Chicago, people were hurt and people could have been killed in that riot. And that was now all on tape, started by her.",Trump,Nevada,2016
417,"I believe, Chris, that she got these people to step forward. If it wasn't, they get their 10 minutes of fame. But they were all totally—it was all fiction.",Trump,Nevada,2016
418,"It was lies, and it was fiction.",Trump,Nevada,2016
419,Well...,Clinton,Nevada,2016
420,Secretary Clinton?,Moderator,Nevada,2016
421,"At the last debate, we heard Donald talking about what he did to women. And after that, a number of women have come forward saying that's exactly what he did to them.",Clinton,Nevada,2016
422,"Now, what was his response?",Clinton,Nevada,2016
423,"Well, he held a number of big rallies where he said that he could not possibly have done those things to those women because they were not attractive enough for them to be assaulted.",Clinton,Nevada,2016
424,I did not say that. I did not say that.,Trump,Nevada,2016
425,"In fact, he went on to say...",Clinton,Nevada,2016
426,"Her two minutes—sir, her two minutes. Her two minutes.",Moderator,Nevada,2016
427,I did not say that.,Trump,Nevada,2016
428,It's her two minutes.,Moderator,Nevada,2016
429,"He went on to say, ""Look at her.",Clinton,Nevada,2016
430,"I don't think so."" About another woman, he said, ""That wouldn't be my first choice."" He attacked the woman reporter writing the story, called her ""disgusting,"" as he has called",Clinton,Nevada,2016
431,a number of women during this campaign. Donald thinks belittling women makes him bigger.,Clinton,Nevada,2016
432,"He goes after their dignity, their self-worth, and I don't think there is a woman anywhere who doesn't know what that feels like.",Clinton,Nevada,2016
433,So we now know what Donald thinks and what he says and how he acts toward women. That's who Donald is.,Clinton,Nevada,2016
434,"I think it's really up to all of us to demonstrate who we are and who our country is, and to stand up and be very clear about what we",Clinton,Nevada,2016
435,"expect from our next president, how we want to bring our country together, where we don't want to have the kind of pitting of people one against the other, where",Clinton,Nevada,2016
436,"instead we celebrate our diversity, we lift people up, and we make our country even greater. America is great, because America is good.",Clinton,Nevada,2016
437,"And it really is up to all of us to make that true, now and in the future, and particularly for our children and our grandchildren.",Clinton,Nevada,2016
438,Mr. Trump...,Moderator,Nevada,2016
439,Nobody has more respect for women than I do. Nobody. Nobody has more respect...,Trump,Nevada,2016
440,"Please, everybody.",Moderator,Nevada,2016
441,"And frankly, those stories have been largely debunked. And I really want to just talk about something slightly different.",Trump,Nevada,2016
442,"She mentions this, which is all fiction, all fictionalized, probably or possibly started by her and her very sleazy campaign.",Trump,Nevada,2016
443,"But I will tell you what isn't fictionalized are her e-mails, where she destroyed 33,000 e-mails criminally, criminally, after getting a subpoena from the United States Congress. What happened to the FBI, I don't know.",Trump,Nevada,2016
444,"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI. One lie.",Trump,Nevada,2016
445,"She's lied hundreds of times to the people, to Congress, and to the FBI. He's going to probably go to jail. This is a four-star general.",Trump,Nevada,2016
446,"And she gets away with it, and she can run for the presidency of the United States?",Trump,Nevada,2016
447,"That's really what you should be talking about, not fiction, where somebody wants fame or where they come out of her crooked campaign.",Trump,Nevada,2016
448,Secretary Clinton?,Moderator,Nevada,2016
449,"Well, every time Donald is pushed on something which is obviously uncomfortable, like what these women are saying, he immediately goes to denying responsibility. And it's not just about women.",Clinton,Nevada,2016
450,He never apologizes or says he's sorry for anything. So we know what he has said and what he's done to women.,Clinton,Nevada,2016
451,"But he also went after a disabled reporter, mocked and mimicked him on national television.",Clinton,Nevada,2016
452,Wrong.,Trump,Nevada,2016
453,"He went after Mr. and Mrs. Khan, the parents of a young man who died serving our country, a Gold Star family, because of their religion.",Clinton,Nevada,2016
454,"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured."" He went after a federal judge, born in Indiana, but who Donald said couldn't",Clinton,Nevada,2016
455,be trusted to try the fraud and racketeering case against Trump University because his parents were Mexican. So it's not one thing.,Clinton,Nevada,2016
456,"This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who",Clinton,Nevada,2016
457,are pushing and pulling and punching at his rallies. That is not who America is.,Clinton,Nevada,2016
458,"And I hope that as we move in the last weeks of this campaign, more and more people will understand what's at stake in this election.",Clinton,Nevada,2016
459,It really does come down to what kind of country we are going to have.,Clinton,Nevada,2016
460,"So sad when she talks about violence at my rallies, and she caused the violence. It's on tape.",Trump,Nevada,2016
461,During the last...,Moderator,Nevada,2016
462,"The other things are false, but honestly, I'd love to talk about getting rid of ISIS, and I'd love to talk about other things...",Trump,Nevada,2016
463,OK.,Moderator,Nevada,2016
464,"... but those other charges, as she knows, are false.",Trump,Nevada,2016
465,"In this bucket about fitness to be president, there's been a lot of developments over the last 10 days since the last debate. I'd like to ask you about them.",Moderator,Nevada,2016
466,These are questions that the American people have.,Moderator,Nevada,2016
467,"Secretary Clinton, during your 2009 Senate confirmation hearing, you promised to avoid even the appearance of a conflict of interest with your dealing with the Clinton Foundation while you were",Moderator,Nevada,2016
468,"secretary of state, but e-mails show that donors got special access to you. Those seeking grants for Haiti relief were considered separately from non-donors, and some of those donors got contracts, government contracts, taxpayer money.",Moderator,Nevada,2016
469,"Can you really say that you kept your pledge to that Senate committee? And why isn't what happened and what went on between you and the Clinton Foundation, why isn't it what Mr.",Moderator,Nevada,2016
470,Trump calls pay to play?,Moderator,Nevada,2016
471,"Well, everything I did as secretary of state was in furtherance of our country's interests and our values. The State Department has said that. I think that's been proven.",Clinton,Nevada,2016
472,"But I am happy, in fact I'm thrilled to talk about the Clinton Foundation, because it is a world-renowned charity and I am so proud of the work that it does.",Clinton,Nevada,2016
473,"You know, I could talk for the rest of the debate—I know I don't have the time to do that.",Clinton,Nevada,2016
474,"But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment.",Clinton,Nevada,2016
475,In partnership with the American Health Association...,Clinton,Nevada,2016
476,Secretary Clinton...,Moderator,Nevada,2016
477,"... we have made environments in schools healthier for kids, including healthier lunches...",Clinton,Nevada,2016
478,"Secretary Clinton, respectfully, this is—this is an open discussion.",Moderator,Nevada,2016
479,"Well, it is an open discussion. And you...",Clinton,Nevada,2016
480,And the specific question went to pay for play. Do you want to talk about that?,Moderator,Nevada,2016
481,"Well, but there is no—but there is no evidence—but there is...",Clinton,Nevada,2016
482,I think that it's been very well...,Trump,Nevada,2016
483,Let's ask Mr. Trump.,Moderator,Nevada,2016
484,There is a lot of evidence about the very good work...,Clinton,Nevada,2016
485,It's been very well studied.,Trump,Nevada,2016
486,... and the high rankings...,Clinton,Nevada,2016
487,Please let Mr. Trump speak.,Moderator,Nevada,2016
488,"... and it's a criminal enterprise, and so many people know it.",Trump,Nevada,2016
489,Please let Mr. Trump speak.,Moderator,Nevada,2016
490,"It's a criminal enterprise. Saudi Arabia giving $25 million, Qatar, all of these countries. You talk about women and women's rights? So these are people that push gays off business—off buildings.",Trump,Nevada,2016
491,These are people that kill women and treat women horribly. And yet you take their money.,Trump,Nevada,2016
492,"So I'd like to ask you right now, why don't you give back the money that you've taken from certain countries that treat certain groups of people so horribly?",Trump,Nevada,2016
493,Why don't you give back the money? I think it would be a great gesture. Because she takes a tremendous amount of money. And you take a look at the people of Haiti.,Trump,Nevada,2016
494,"I was at a little Haiti the other day in Florida. And I want to tell you, they hate the Clintons, because what's happened in Haiti with the Clinton Foundation is a disgrace.",Trump,Nevada,2016
495,"And you know it, and they know it, and everybody knows it.",Trump,Nevada,2016
496,Secretary Clinton?,Moderator,Nevada,2016
497,"Well, very quickly, we at the Clinton Foundation spend 90 percent—90 percent of all the money that is donated on behalf of programs of people around the world and in our own country.",Clinton,Nevada,2016
498,I'm very proud of that. We have the highest rating from the watchdogs that follow foundations.,Clinton,Nevada,2016
499,"And I'd be happy to compare what we do with the Trump Foundation, which took money from other people and bought a six- foot portrait of Donald. I mean, who does that?",Clinton,Nevada,2016
500,"It just was astonishing. But when it comes to Haiti, Haiti is the poorest country in our hemisphere. The earthquake and the hurricanes, it has devastated Haiti.",Clinton,Nevada,2016
501,Bill and I have been involved in trying to help Haiti for many years.,Clinton,Nevada,2016
502,The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had.,Clinton,Nevada,2016
503,"We have done things to help small businesses, agriculture, and so much else. And we're going to keep working to help Haiti...",Clinton,Nevada,2016
504,All right.,Moderator,Nevada,2016
505,... because it's an important part of the American experience.,Clinton,Nevada,2016
506,They don't want you to help them anymore.,Trump,Nevada,2016
507,"I'd like to mention one thing. Trump Foundation, small foundation. People contribute, I contribute. The money goes 100 percent—100 percent goes to different charities, including a lot of military. I don't get anything.",Trump,Nevada,2016
508,I don't buy boats. I don't buy planes. What happens—the money goes to them.,Trump,Nevada,2016
509,"Wasn't some of the money used to settle your lawsuits, sir?",Moderator,Nevada,2016
510,"No, it was—we put up the American flag. And that's it. They put up the American flag. We fought for the right in Palm Beach to put up the American flag.",Trump,Nevada,2016
511,"Right. But there was a penalty that was imposed by Palm Beach County, and the money came from your foundation...",Moderator,Nevada,2016
512,"There was. There was. And, by the way...",Trump,Nevada,2016
513,"... instead of Mar-a-Lago or yourself, sir.",Moderator,Nevada,2016
514,"... the money—the money went to Fisher House, where they build houses—the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets.",Trump,Nevada,2016
515,I want to get into one...,Moderator,Nevada,2016
516,"But, of course, there's no way we can know whether any of that is true, because he hasn't released his tax returns.",Clinton,Nevada,2016
517,"He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns, so everything he says about charity or anything else, we can't prove it.",Clinton,Nevada,2016
518,You can look at our tax returns. We've got them all out there.,Clinton,Nevada,2016
519,"But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax. And we were talking about immigrants a few minutes ago, Chris.",Clinton,Nevada,2016
520,"You know, half of all immigrants—undocumented immigrants in our country—actually pay federal income tax. So we have undocumented immigrants in America who are paying more federal income tax than a billionaire.",Clinton,Nevada,2016
521,I find that just astonishing.,Clinton,Nevada,2016
522,I want...,Moderator,Nevada,2016
523,"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.",Trump,Nevada,2016
524,"And all of her donors—just about all of them—I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars...",Trump,Nevada,2016
525,We...,Moderator,Nevada,2016
526,Let me just explain.,Trump,Nevada,2016
527,"But, no, we heard this...",Moderator,Nevada,2016
528,Most of her donors have done the same thing as I do.,Trump,Nevada,2016
529,"Mr. Trump, we—OK.",Moderator,Nevada,2016
530,You know what she should have done?,Trump,Nevada,2016
531,"Folks, we heard this...",Moderator,Nevada,2016
532,"And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator...",Trump,Nevada,2016
533,"Folks, we heard this...",Moderator,Nevada,2016
534,"... because your donors and your special interests are doing the same thing as I do, except even more so.",Trump,Nevada,2016
535,"Well, you know...",Clinton,Nevada,2016
536,"You should have changed the law. But you won't change the law, because you take in so much money.",Trump,Nevada,2016
537,"I mean, I sat in my apartment today on a very beautiful hotel down the street known as Trump...",Trump,Nevada,2016
538,Made with Chinese steel.,Clinton,Nevada,2016
539,"But I will tell you, I sat there...... I sat there watching ad after ad after ad, false ad.",Trump,Nevada,2016
540,"All paid for by your friends on Wall Street that gave so much money because they know you're going to protect them. And, frankly, you should have changed the laws.",Trump,Nevada,2016
541,Mr. Trump...,Moderator,Nevada,2016
542,"If you don't like what I did, you should have changed the laws.",Trump,Nevada,2016
543,"Mr. Trump, I want to ask you about one last question in this topic.",Moderator,Nevada,2016
544,You have been warning at rallies recently that this election is rigged and that Hillary Clinton is in the process of trying to steal it from you.,Moderator,Nevada,2016
545,"Your running mate, Governor Pence, pledged on Sunday that he and you—his words—""will absolutely accept the result of this election."" Today your daughter, Ivanka, said the same thing.",Moderator,Nevada,2016
546,"I want to ask you here on the stage tonight: Do you make the same commitment that you will absolutely—sir, that you will absolutely accept the result of this election?",Moderator,Nevada,2016
